gold_label	sentence1_binary_parse	sentence2_binary_parse	sentence1_parse	sentence2_parse	sentence1	sentence2	pairID	heuristic	subcase	template
non-entailment	( ( The professors ) ( ( advised ( the judge ) ) . ) )	( ( The judge ) ( ( advised ( the professors ) ) . ) )	(ROOT (S (NP (DT The) (NNS professors)) (VP (VBD advised) (NP (DT the) (NN judge))) (. .)))	(ROOT (S (NP (DT The) (NN judge)) (VP (VBD advised) (NP (DT the) (NNS professors))) (. .)))	The professors advised the judge .	The judge advised the professors .	ex17	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The artists ) ( ( contacted ( the professor ) ) . ) )	( ( The professor ) ( ( contacted ( the artists ) ) . ) )	(ROOT (S (NP (DT The) (NNS artists)) (VP (VBD contacted) (NP (DT the) (NN professor))) (. .)))	(ROOT (S (NP (DT The) (NN professor)) (VP (VBD contacted) (NP (DT the) (NNS artists))) (. .)))	The artists contacted the professor .	The professor contacted the artists .	ex18	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The student ) ( ( recognized ( the senator ) ) . ) )	( ( The senator ) ( ( recognized ( the student ) ) . ) )	(ROOT (S (NP (DT The) (NN student)) (VP (VBD recognized) (NP (DT the) (NN senator))) (. .)))	(ROOT (S (NP (DT The) (NN senator)) (VP (VBD recognized) (NP (DT the) (NN student))) (. .)))	The student recognized the senator .	The senator recognized the student .	ex19	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The secretary ) ( ( introduced ( the judge ) ) . ) )	( ( The judge ) ( ( introduced ( the secretary ) ) . ) )	(ROOT (S (NP (DT The) (NN secretary)) (VP (VBD introduced) (NP (DT the) (NN judge))) (. .)))	(ROOT (S (NP (DT The) (NN judge)) (VP (VBD introduced) (NP (DT the) (NN secretary))) (. .)))	The secretary introduced the judge .	The judge introduced the secretary .	ex20	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The senators ) ( ( introduced ( the president ) ) . ) )	( ( The president ) ( ( introduced ( the senators ) ) . ) )	(ROOT (S (NP (DT The) (NNS senators)) (VP (VBD introduced) (NP (DT the) (NN president))) (. .)))	(ROOT (S (NP (DT The) (NN president)) (VP (VBD introduced) (NP (DT the) (NNS senators))) (. .)))	The senators introduced the president .	The president introduced the senators .	ex21	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The lawyer ) ( ( introduced ( the professors ) ) . ) )	( ( The professors ) ( ( introduced ( the lawyer ) ) . ) )	(ROOT (S (NP (DT The) (NN lawyer)) (VP (VBD introduced) (NP (DT the) (NNS professors))) (. .)))	(ROOT (S (NP (DT The) (NNS professors)) (VP (VBD introduced) (NP (DT the) (NN lawyer))) (. .)))	The lawyer introduced the professors .	The professors introduced the lawyer .	ex22	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The tourist ) ( ( believed ( the students ) ) . ) )	( ( The students ) ( ( believed ( the tourist ) ) . ) )	(ROOT (S (NP (DT The) (NN tourist)) (VP (VBD believed) (NP (DT the) (NNS students))) (. .)))	(ROOT (S (NP (DT The) (NNS students)) (VP (VBD believed) (NP (DT the) (NN tourist))) (. .)))	The tourist believed the students .	The students believed the tourist .	ex23	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The athlete ) ( ( recommended ( the judge ) ) . ) )	( ( The judge ) ( ( recommended ( the athlete ) ) . ) )	(ROOT (S (NP (DT The) (NN athlete)) (VP (VBD recommended) (NP (DT the) (NN judge))) (. .)))	(ROOT (S (NP (DT The) (NN judge)) (VP (VBD recommended) (NP (DT the) (NN athlete))) (. .)))	The athlete recommended the judge .	The judge recommended the athlete .	ex24	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The secretary ) ( ( recommended ( the lawyer ) ) . ) )	( ( The lawyer ) ( ( recommended ( the secretary ) ) . ) )	(ROOT (S (NP (DT The) (NN secretary)) (VP (VBD recommended) (NP (DT the) (NN lawyer))) (. .)))	(ROOT (S (NP (DT The) (NN lawyer)) (VP (VBD recommended) (NP (DT the) (NN secretary))) (. .)))	The secretary recommended the lawyer .	The lawyer recommended the secretary .	ex25	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The authors ) ( ( recommended ( the professors ) ) . ) )	( ( The professors ) ( ( recommended ( the authors ) ) . ) )	(ROOT (S (NP (DT The) (NNS authors)) (VP (VBD recommended) (NP (DT the) (NNS professors))) (. .)))	(ROOT (S (NP (DT The) (NNS professors)) (VP (VBD recommended) (NP (DT the) (NNS authors))) (. .)))	The authors recommended the professors .	The professors recommended the authors .	ex26	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The students ) ( ( thanked ( the authors ) ) . ) )	( ( The authors ) ( ( thanked ( the students ) ) . ) )	(ROOT (S (NP (DT The) (NNS students)) (VP (VBD thanked) (NP (DT the) (NNS authors))) (. .)))	(ROOT (S (NP (DT The) (NNS authors)) (VP (VBD thanked) (NP (DT the) (NNS students))) (. .)))	The students thanked the authors .	The authors thanked the students .	ex27	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The tourist ) ( ( contacted ( the judges ) ) . ) )	( ( The judges ) ( ( contacted ( the tourist ) ) . ) )	(ROOT (S (NP (DT The) (NN tourist)) (VP (VBD contacted) (NP (DT the) (NNS judges))) (. .)))	(ROOT (S (NP (DT The) (NNS judges)) (VP (VBD contacted) (NP (DT the) (NN tourist))) (. .)))	The tourist contacted the judges .	The judges contacted the tourist .	ex28	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The authors ) ( ( introduced ( the students ) ) . ) )	( ( The students ) ( ( introduced ( the authors ) ) . ) )	(ROOT (S (NP (DT The) (NNS authors)) (VP (VBD introduced) (NP (DT the) (NNS students))) (. .)))	(ROOT (S (NP (DT The) (NNS students)) (VP (VBD introduced) (NP (DT the) (NNS authors))) (. .)))	The authors introduced the students .	The students introduced the authors .	ex29	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The author ) ( ( contacted ( the professors ) ) . ) )	( ( The professors ) ( ( contacted ( the author ) ) . ) )	(ROOT (S (NP (DT The) (NN author)) (VP (VBD contacted) (NP (DT the) (NNS professors))) (. .)))	(ROOT (S (NP (DT The) (NNS professors)) (VP (VBD contacted) (NP (DT the) (NN author))) (. .)))	The author contacted the professors .	The professors contacted the author .	ex30	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The judges ) ( ( recommended ( the president ) ) . ) )	( ( The president ) ( ( recommended ( the judges ) ) . ) )	(ROOT (S (NP (DT The) (NNS judges)) (VP (VBD recommended) (NP (DT the) (NN president))) (. .)))	(ROOT (S (NP (DT The) (NN president)) (VP (VBD recommended) (NP (DT the) (NNS judges))) (. .)))	The judges recommended the president .	The president recommended the judges .	ex31	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The students ) ( ( believed ( the judges ) ) . ) )	( ( The judges ) ( ( believed ( the students ) ) . ) )	(ROOT (S (NP (DT The) (NNS students)) (VP (VBD believed) (NP (DT the) (NNS judges))) (. .)))	(ROOT (S (NP (DT The) (NNS judges)) (VP (VBD believed) (NP (DT the) (NNS students))) (. .)))	The students believed the judges .	The judges believed the students .	ex32	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The athletes ) ( ( supported ( the president ) ) . ) )	( ( The president ) ( ( supported ( the athletes ) ) . ) )	(ROOT (S (NP (DT The) (NNS athletes)) (VP (VBD supported) (NP (DT the) (NN president))) (. .)))	(ROOT (S (NP (DT The) (NN president)) (VP (VBD supported) (NP (DT the) (NNS athletes))) (. .)))	The athletes supported the president .	The president supported the athletes .	ex33	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The managers ) ( ( introduced ( the bankers ) ) . ) )	( ( The bankers ) ( ( introduced ( the managers ) ) . ) )	(ROOT (S (NP (DT The) (NNS managers)) (VP (VBD introduced) (NP (DT the) (NNS bankers))) (. .)))	(ROOT (S (NP (DT The) (NNS bankers)) (VP (VBD introduced) (NP (DT the) (NNS managers))) (. .)))	The managers introduced the bankers .	The bankers introduced the managers .	ex34	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The authors ) ( ( encouraged ( the judges ) ) . ) )	( ( The judges ) ( ( encouraged ( the authors ) ) . ) )	(ROOT (S (NP (DT The) (NNS authors)) (VP (VBD encouraged) (NP (DT the) (NNS judges))) (. .)))	(ROOT (S (NP (DT The) (NNS judges)) (VP (VBD encouraged) (NP (DT the) (NNS authors))) (. .)))	The authors encouraged the judges .	The judges encouraged the authors .	ex35	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The actor ) ( ( stopped ( the senators ) ) . ) )	( ( The senators ) ( ( stopped ( the actor ) ) . ) )	(ROOT (S (NP (DT The) (NN actor)) (VP (VBD stopped) (NP (DT the) (NNS senators))) (. .)))	(ROOT (S (NP (DT The) (NNS senators)) (VP (VBD stopped) (NP (DT the) (NN actor))) (. .)))	The actor stopped the senators .	The senators stopped the actor .	ex36	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The artist ) ( ( avoided ( the senators ) ) . ) )	( ( The senators ) ( ( avoided ( the artist ) ) . ) )	(ROOT (S (NP (DT The) (NN artist)) (VP (VBD avoided) (NP (DT the) (NNS senators))) (. .)))	(ROOT (S (NP (DT The) (NNS senators)) (VP (VBD avoided) (NP (DT the) (NN artist))) (. .)))	The artist avoided the senators .	The senators avoided the artist .	ex37	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The actors ) ( ( recognized ( the student ) ) . ) )	( ( The student ) ( ( recognized ( the actors ) ) . ) )	(ROOT (S (NP (DT The) (NNS actors)) (VP (VBD recognized) (NP (DT the) (NN student))) (. .)))	(ROOT (S (NP (DT The) (NN student)) (VP (VBD recognized) (NP (DT the) (NNS actors))) (. .)))	The actors recognized the student .	The student recognized the actors .	ex38	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The senators ) ( ( stopped ( the presidents ) ) . ) )	( ( The presidents ) ( ( stopped ( the senators ) ) . ) )	(ROOT (S (NP (DT The) (NNS senators)) (VP (VBD stopped) (NP (DT the) (NNS presidents))) (. .)))	(ROOT (S (NP (DT The) (NNS presidents)) (VP (VBD stopped) (NP (DT the) (NNS senators))) (. .)))	The senators stopped the presidents .	The presidents stopped the senators .	ex39	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The scientists ) ( ( encouraged ( the lawyers ) ) . ) )	( ( The lawyers ) ( ( encouraged ( the scientists ) ) . ) )	(ROOT (S (NP (DT The) (NNS scientists)) (VP (VBD encouraged) (NP (DT the) (NNS lawyers))) (. .)))	(ROOT (S (NP (DT The) (NNS lawyers)) (VP (VBD encouraged) (NP (DT the) (NNS scientists))) (. .)))	The scientists encouraged the lawyers .	The lawyers encouraged the scientists .	ex40	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The professors ) ( ( helped ( the presidents ) ) . ) )	( ( The presidents ) ( ( helped ( the professors ) ) . ) )	(ROOT (S (NP (DT The) (NNS professors)) (VP (VBD helped) (NP (DT the) (NNS presidents))) (. .)))	(ROOT (S (NP (DT The) (NNS presidents)) (VP (VBD helped) (NP (DT the) (NNS professors))) (. .)))	The professors helped the presidents .	The presidents helped the professors .	ex41	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The authors ) ( ( stopped ( the senator ) ) . ) )	( ( The senator ) ( ( stopped ( the authors ) ) . ) )	(ROOT (S (NP (DT The) (NNS authors)) (VP (VBD stopped) (NP (DT the) (NN senator))) (. .)))	(ROOT (S (NP (DT The) (NN senator)) (VP (VBD stopped) (NP (DT the) (NNS authors))) (. .)))	The authors stopped the senator .	The senator stopped the authors .	ex42	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The professor ) ( ( advised ( the manager ) ) . ) )	( ( The manager ) ( ( advised ( the professor ) ) . ) )	(ROOT (S (NP (DT The) (NN professor)) (VP (VBD advised) (NP (DT the) (NN manager))) (. .)))	(ROOT (S (NP (DT The) (NN manager)) (VP (VBD advised) (NP (DT the) (NN professor))) (. .)))	The professor advised the manager .	The manager advised the professor .	ex43	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The manager ) ( ( introduced ( the judge ) ) . ) )	( ( The judge ) ( ( introduced ( the manager ) ) . ) )	(ROOT (S (NP (DT The) (NN manager)) (VP (VBD introduced) (NP (DT the) (NN judge))) (. .)))	(ROOT (S (NP (DT The) (NN judge)) (VP (VBD introduced) (NP (DT the) (NN manager))) (. .)))	The manager introduced the judge .	The judge introduced the manager .	ex44	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The presidents ) ( ( contacted ( the scientist ) ) . ) )	( ( The scientist ) ( ( contacted ( the presidents ) ) . ) )	(ROOT (S (NP (DT The) (NNS presidents)) (VP (VBD contacted) (NP (DT the) (NN scientist))) (. .)))	(ROOT (S (NP (DT The) (NN scientist)) (VP (VBD contacted) (NP (DT the) (NNS presidents))) (. .)))	The presidents contacted the scientist .	The scientist contacted the presidents .	ex45	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The artists ) ( ( encouraged ( the scientists ) ) . ) )	( ( The scientists ) ( ( encouraged ( the artists ) ) . ) )	(ROOT (S (NP (DT The) (NNS artists)) (VP (VBD encouraged) (NP (DT the) (NNS scientists))) (. .)))	(ROOT (S (NP (DT The) (NNS scientists)) (VP (VBD encouraged) (NP (DT the) (NNS artists))) (. .)))	The artists encouraged the scientists .	The scientists encouraged the artists .	ex46	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The lawyer ) ( ( advised ( the author ) ) . ) )	( ( The author ) ( ( advised ( the lawyer ) ) . ) )	(ROOT (S (NP (DT The) (NN lawyer)) (VP (VBD advised) (NP (DT the) (NN author))) (. .)))	(ROOT (S (NP (DT The) (NN author)) (VP (VBD advised) (NP (DT the) (NN lawyer))) (. .)))	The lawyer advised the author .	The author advised the lawyer .	ex47	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The student ) ( ( contacted ( the senator ) ) . ) )	( ( The senator ) ( ( contacted ( the student ) ) . ) )	(ROOT (S (NP (DT The) (NN student)) (VP (VBD contacted) (NP (DT the) (NN senator))) (. .)))	(ROOT (S (NP (DT The) (NN senator)) (VP (VBD contacted) (NP (DT the) (NN student))) (. .)))	The student contacted the senator .	The senator contacted the student .	ex48	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The students ) ( ( recognized ( the professor ) ) . ) )	( ( The professor ) ( ( recognized ( the students ) ) . ) )	(ROOT (S (NP (DT The) (NNS students)) (VP (VBD recognized) (NP (DT the) (NN professor))) (. .)))	(ROOT (S (NP (DT The) (NN professor)) (VP (VBD recognized) (NP (DT the) (NNS students))) (. .)))	The students recognized the professor .	The professor recognized the students .	ex49	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The actor ) ( ( believed ( the scientist ) ) . ) )	( ( The scientist ) ( ( believed ( the actor ) ) . ) )	(ROOT (S (NP (DT The) (NN actor)) (VP (VBD believed) (NP (DT the) (NN scientist))) (. .)))	(ROOT (S (NP (DT The) (NN scientist)) (VP (VBD believed) (NP (DT the) (NN actor))) (. .)))	The actor believed the scientist .	The scientist believed the actor .	ex50	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The artist ) ( ( contacted ( the tourist ) ) . ) )	( ( The tourist ) ( ( contacted ( the artist ) ) . ) )	(ROOT (S (NP (DT The) (NN artist)) (VP (VBD contacted) (NP (DT the) (NN tourist))) (. .)))	(ROOT (S (NP (DT The) (NN tourist)) (VP (VBD contacted) (NP (DT the) (NN artist))) (. .)))	The artist contacted the tourist .	The tourist contacted the artist .	ex51	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The president ) ( ( helped ( the actors ) ) . ) )	( ( The actors ) ( ( helped ( the president ) ) . ) )	(ROOT (S (NP (DT The) (NN president)) (VP (VBD helped) (NP (DT the) (NNS actors))) (. .)))	(ROOT (S (NP (DT The) (NNS actors)) (VP (VBD helped) (NP (DT the) (NN president))) (. .)))	The president helped the actors .	The actors helped the president .	ex52	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The professors ) ( ( introduced ( the secretary ) ) . ) )	( ( The secretary ) ( ( introduced ( the professors ) ) . ) )	(ROOT (S (NP (DT The) (NNS professors)) (VP (VBD introduced) (NP (DT the) (NN secretary))) (. .)))	(ROOT (S (NP (DT The) (NN secretary)) (VP (VBD introduced) (NP (DT the) (NNS professors))) (. .)))	The professors introduced the secretary .	The secretary introduced the professors .	ex53	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The doctors ) ( ( advised ( the senator ) ) . ) )	( ( The senator ) ( ( advised ( the doctors ) ) . ) )	(ROOT (S (NP (DT The) (NNS doctors)) (VP (VBD advised) (NP (DT the) (NN senator))) (. .)))	(ROOT (S (NP (DT The) (NN senator)) (VP (VBD advised) (NP (DT the) (NNS doctors))) (. .)))	The doctors advised the senator .	The senator advised the doctors .	ex54	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The doctors ) ( ( believed ( the student ) ) . ) )	( ( The student ) ( ( believed ( the doctors ) ) . ) )	(ROOT (S (NP (DT The) (NNS doctors)) (VP (VBD believed) (NP (DT the) (NN student))) (. .)))	(ROOT (S (NP (DT The) (NN student)) (VP (VBD believed) (NP (DT the) (NNS doctors))) (. .)))	The doctors believed the student .	The student believed the doctors .	ex55	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The judges ) ( ( mentioned ( the student ) ) . ) )	( ( The student ) ( ( mentioned ( the judges ) ) . ) )	(ROOT (S (NP (DT The) (NNS judges)) (VP (VBD mentioned) (NP (DT the) (NN student))) (. .)))	(ROOT (S (NP (DT The) (NN student)) (VP (VBD mentioned) (NP (DT the) (NNS judges))) (. .)))	The judges mentioned the student .	The student mentioned the judges .	ex56	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The judge ) ( ( called ( the doctors ) ) . ) )	( ( The doctors ) ( ( called ( the judge ) ) . ) )	(ROOT (S (NP (DT The) (NN judge)) (VP (VBD called) (NP (DT the) (NNS doctors))) (. .)))	(ROOT (S (NP (DT The) (NNS doctors)) (VP (VBD called) (NP (DT the) (NN judge))) (. .)))	The judge called the doctors .	The doctors called the judge .	ex57	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The managers ) ( ( stopped ( the president ) ) . ) )	( ( The president ) ( ( stopped ( the managers ) ) . ) )	(ROOT (S (NP (DT The) (NNS managers)) (VP (VBD stopped) (NP (DT the) (NN president))) (. .)))	(ROOT (S (NP (DT The) (NN president)) (VP (VBD stopped) (NP (DT the) (NNS managers))) (. .)))	The managers stopped the president .	The president stopped the managers .	ex58	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The artist ) ( ( introduced ( the tourists ) ) . ) )	( ( The tourists ) ( ( introduced ( the artist ) ) . ) )	(ROOT (S (NP (DT The) (NN artist)) (VP (VBD introduced) (NP (DT the) (NNS tourists))) (. .)))	(ROOT (S (NP (DT The) (NNS tourists)) (VP (VBD introduced) (NP (DT the) (NN artist))) (. .)))	The artist introduced the tourists .	The tourists introduced the artist .	ex59	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The manager ) ( ( contacted ( the secretaries ) ) . ) )	( ( The secretaries ) ( ( contacted ( the manager ) ) . ) )	(ROOT (S (NP (DT The) (NN manager)) (VP (VBD contacted) (NP (DT the) (NNS secretaries))) (. .)))	(ROOT (S (NP (DT The) (NNS secretaries)) (VP (VBD contacted) (NP (DT the) (NN manager))) (. .)))	The manager contacted the secretaries .	The secretaries contacted the manager .	ex60	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The judges ) ( ( recommended ( the secretary ) ) . ) )	( ( The secretary ) ( ( recommended ( the judges ) ) . ) )	(ROOT (S (NP (DT The) (NNS judges)) (VP (VBD recommended) (NP (DT the) (NN secretary))) (. .)))	(ROOT (S (NP (DT The) (NN secretary)) (VP (VBD recommended) (NP (DT the) (NNS judges))) (. .)))	The judges recommended the secretary .	The secretary recommended the judges .	ex61	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The actors ) ( ( called ( the professor ) ) . ) )	( ( The professor ) ( ( called ( the actors ) ) . ) )	(ROOT (S (NP (DT The) (NNS actors)) (VP (VBD called) (NP (DT the) (NN professor))) (. .)))	(ROOT (S (NP (DT The) (NN professor)) (VP (VBD called) (NP (DT the) (NNS actors))) (. .)))	The actors called the professor .	The professor called the actors .	ex62	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The scientists ) ( ( avoided ( the actors ) ) . ) )	( ( The actors ) ( ( avoided ( the scientists ) ) . ) )	(ROOT (S (NP (DT The) (NNS scientists)) (VP (VBD avoided) (NP (DT the) (NNS actors))) (. .)))	(ROOT (S (NP (DT The) (NNS actors)) (VP (VBD avoided) (NP (DT the) (NNS scientists))) (. .)))	The scientists avoided the actors .	The actors avoided the scientists .	ex63	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The banker ) ( ( encouraged ( the artists ) ) . ) )	( ( The artists ) ( ( encouraged ( the banker ) ) . ) )	(ROOT (S (NP (DT The) (NN banker)) (VP (VBD encouraged) (NP (DT the) (NNS artists))) (. .)))	(ROOT (S (NP (DT The) (NNS artists)) (VP (VBD encouraged) (NP (DT the) (NN banker))) (. .)))	The banker encouraged the artists .	The artists encouraged the banker .	ex64	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The artists ) ( ( believed ( the bankers ) ) . ) )	( ( The bankers ) ( ( believed ( the artists ) ) . ) )	(ROOT (S (NP (DT The) (NNS artists)) (VP (VBD believed) (NP (DT the) (NNS bankers))) (. .)))	(ROOT (S (NP (DT The) (NNS bankers)) (VP (VBD believed) (NP (DT the) (NNS artists))) (. .)))	The artists believed the bankers .	The bankers believed the artists .	ex65	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The professor ) ( ( recommended ( the manager ) ) . ) )	( ( The manager ) ( ( recommended ( the professor ) ) . ) )	(ROOT (S (NP (DT The) (NN professor)) (VP (VBD recommended) (NP (DT the) (NN manager))) (. .)))	(ROOT (S (NP (DT The) (NN manager)) (VP (VBD recommended) (NP (DT the) (NN professor))) (. .)))	The professor recommended the manager .	The manager recommended the professor .	ex66	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The doctor ) ( ( thanked ( the secretary ) ) . ) )	( ( The secretary ) ( ( thanked ( the doctor ) ) . ) )	(ROOT (S (NP (DT The) (NN doctor)) (VP (VBD thanked) (NP (DT the) (NN secretary))) (. .)))	(ROOT (S (NP (DT The) (NN secretary)) (VP (VBD thanked) (NP (DT the) (NN doctor))) (. .)))	The doctor thanked the secretary .	The secretary thanked the doctor .	ex67	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The banker ) ( ( admired ( the actors ) ) . ) )	( ( The actors ) ( ( admired ( the banker ) ) . ) )	(ROOT (S (NP (DT The) (NN banker)) (VP (VBD admired) (NP (DT the) (NNS actors))) (. .)))	(ROOT (S (NP (DT The) (NNS actors)) (VP (VBD admired) (NP (DT the) (NN banker))) (. .)))	The banker admired the actors .	The actors admired the banker .	ex68	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The banker ) ( ( thanked ( the lawyer ) ) . ) )	( ( The lawyer ) ( ( thanked ( the banker ) ) . ) )	(ROOT (S (NP (DT The) (NN banker)) (VP (VBD thanked) (NP (DT the) (NN lawyer))) (. .)))	(ROOT (S (NP (DT The) (NN lawyer)) (VP (VBD thanked) (NP (DT the) (NN banker))) (. .)))	The banker thanked the lawyer .	The lawyer thanked the banker .	ex69	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The managers ) ( ( called ( the athletes ) ) . ) )	( ( The athletes ) ( ( called ( the managers ) ) . ) )	(ROOT (S (NP (DT The) (NNS managers)) (VP (VBD called) (NP (DT the) (NNS athletes))) (. .)))	(ROOT (S (NP (DT The) (NNS athletes)) (VP (VBD called) (NP (DT the) (NNS managers))) (. .)))	The managers called the athletes .	The athletes called the managers .	ex70	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The tourists ) ( ( introduced ( the authors ) ) . ) )	( ( The authors ) ( ( introduced ( the tourists ) ) . ) )	(ROOT (S (NP (DT The) (NNS tourists)) (VP (VBD introduced) (NP (DT the) (NNS authors))) (. .)))	(ROOT (S (NP (DT The) (NNS authors)) (VP (VBD introduced) (NP (DT the) (NNS tourists))) (. .)))	The tourists introduced the authors .	The authors introduced the tourists .	ex71	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The secretary ) ( ( mentioned ( the authors ) ) . ) )	( ( The authors ) ( ( mentioned ( the secretary ) ) . ) )	(ROOT (S (NP (DT The) (NN secretary)) (VP (VBD mentioned) (NP (DT the) (NNS authors))) (. .)))	(ROOT (S (NP (DT The) (NNS authors)) (VP (VBD mentioned) (NP (DT the) (NN secretary))) (. .)))	The secretary mentioned the authors .	The authors mentioned the secretary .	ex72	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The banker ) ( ( admired ( the tourist ) ) . ) )	( ( The tourist ) ( ( admired ( the banker ) ) . ) )	(ROOT (S (NP (DT The) (NN banker)) (VP (VBD admired) (NP (DT the) (NN tourist))) (. .)))	(ROOT (S (NP (DT The) (NN tourist)) (VP (VBD admired) (NP (DT the) (NN banker))) (. .)))	The banker admired the tourist .	The tourist admired the banker .	ex73	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The lawyers ) ( ( thanked ( the managers ) ) . ) )	( ( The managers ) ( ( thanked ( the lawyers ) ) . ) )	(ROOT (S (NP (DT The) (NNS lawyers)) (VP (VBD thanked) (NP (DT the) (NNS managers))) (. .)))	(ROOT (S (NP (DT The) (NNS managers)) (VP (VBD thanked) (NP (DT the) (NNS lawyers))) (. .)))	The lawyers thanked the managers .	The managers thanked the lawyers .	ex74	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The authors ) ( ( recognized ( the judges ) ) . ) )	( ( The judges ) ( ( recognized ( the authors ) ) . ) )	(ROOT (S (NP (DT The) (NNS authors)) (VP (VBD recognized) (NP (DT the) (NNS judges))) (. .)))	(ROOT (S (NP (DT The) (NNS judges)) (VP (VBD recognized) (NP (DT the) (NNS authors))) (. .)))	The authors recognized the judges .	The judges recognized the authors .	ex75	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The senators ) ( ( saw ( the author ) ) . ) )	( ( The author ) ( ( saw ( the senators ) ) . ) )	(ROOT (S (NP (DT The) (NNS senators)) (VP (VBD saw) (NP (DT the) (NN author))) (. .)))	(ROOT (S (NP (DT The) (NN author)) (VP (VBD saw) (NP (DT the) (NNS senators))) (. .)))	The senators saw the author .	The author saw the senators .	ex76	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The students ) ( ( stopped ( the professors ) ) . ) )	( ( The professors ) ( ( stopped ( the students ) ) . ) )	(ROOT (S (NP (DT The) (NNS students)) (VP (VBD stopped) (NP (DT the) (NNS professors))) (. .)))	(ROOT (S (NP (DT The) (NNS professors)) (VP (VBD stopped) (NP (DT the) (NNS students))) (. .)))	The students stopped the professors .	The professors stopped the students .	ex77	lexical_overlap	ln_subject/object_swap	temp1
non-entailment	( ( The athletes ) ( ( thanked ( the student ) ) . ) )	( ( The student ) ( ( thanked ( the athletes ) ) . ) )	(ROOT (S (NP (DT The) (NNS athletes)) (VP (VBD thanked) (NP (DT the) (NN student))) (. .)))	(ROOT (S (NP (DT The) (NN student)) (VP (VBD thanked) (NP (DT the) (NNS athletes))) (. .)))	The athletes thanked the student .	The student thanked the athletes .	ex78	lexical_overlap	ln_subject/object_swap	temp1
