gold_label	sentence1_binary_parse	sentence2_binary_parse	sentence1_parse	sentence2_parse	sentence1	sentence2	pairID	heuristic	subcase	template
entailment	( Suddenly ( ( ( the secretary ) slept ) . ) )	( ( The secretary ) ( slept . ) )	(ROOT (S (ADVP (RB Suddenly)) (S (NP (DT the) (NN secretary)) (VP (VBD slept))) (. .)))	(ROOT (S (NP (DT The) (NN secretary)) (VP (VBD slept)) (. .)))	Suddenly the secretary slept .	The secretary slept .	ex29093	constituent	ce_adverb	temp68
entailment	( Definitely ( ( ( the doctor ) ( mentioned ( the secretary ) ) ) . ) )	( ( The doctor ) ( ( mentioned ( the secretary ) ) . ) )	(ROOT (S (ADVP (RB Definitely)) (S (NP (DT the) (NN doctor)) (VP (VBD mentioned) (NP (DT the) (NN secretary)))) (. .)))	(ROOT (S (NP (DT The) (NN doctor)) (VP (VBD mentioned) (NP (DT the) (NN secretary))) (. .)))	Definitely the doctor mentioned the secretary .	The doctor mentioned the secretary .	ex29094	constituent	ce_adverb	temp68
entailment	( Obviously ( ( ( the actor ) ( contacted ( the professor ) ) ) . ) )	( ( The actor ) ( ( contacted ( the professor ) ) . ) )	(ROOT (S (ADVP (RB Obviously)) (S (NP (DT the) (NN actor)) (VP (VBD contacted) (NP (DT the) (NN professor)))) (. .)))	(ROOT (S (NP (DT The) (NN actor)) (VP (VBD contacted) (NP (DT the) (NN professor))) (. .)))	Obviously the actor contacted the professor .	The actor contacted the professor .	ex29095	constituent	ce_adverb	temp68
entailment	( Clearly ( ( ( the artist ) waited ) . ) )	( ( The artist ) ( waited . ) )	(ROOT (S (ADVP (RB Clearly)) (S (NP (DT the) (NN artist)) (VP (VBD waited))) (. .)))	(ROOT (S (NP (DT The) (NN artist)) (VP (VBD waited)) (. .)))	Clearly the artist waited .	The artist waited .	ex29096	constituent	ce_adverb	temp68
entailment	( ( Without ( a doubt ) ) ( ( ( the professor ) danced ) . ) )	( ( The professor ) ( danced . ) )	(ROOT (S (PP (IN Without) (NP (DT a) (NN doubt))) (S (NP (DT the) (NN professor)) (VP (VBD danced))) (. .)))	(ROOT (S (NP (DT The) (NN professor)) (VP (VBD danced)) (. .)))	Without a doubt the professor danced .	The professor danced .	ex29097	constituent	ce_adverb	temp68
entailment	( ( Of course ) ( ( ( the authors ) ( supported ( the managers ) ) ) . ) )	( ( The authors ) ( ( supported ( the managers ) ) . ) )	(ROOT (S (PP (IN Of) (NP (NN course))) (S (NP (DT the) (NNS authors)) (VP (VBD supported) (NP (DT the) (NN managers)))) (. .)))	(ROOT (S (NP (DT The) (NNS authors)) (VP (VBD supported) (NP (DT the) (NN managers))) (. .)))	Of course the authors supported the managers .	The authors supported the managers .	ex29098	constituent	ce_adverb	temp68
entailment	( Certainly ( ( ( the artist ) ( recognized ( the scientist ) ) ) . ) )	( ( The artist ) ( ( recognized ( the scientist ) ) . ) )	(ROOT (S (ADVP (RB Certainly)) (S (NP (DT the) (NN artist)) (VP (VBD recognized) (NP (DT the) (NN scientist)))) (. .)))	(ROOT (S (NP (DT The) (NN artist)) (VP (VBD recognized) (NP (DT the) (NN scientist))) (. .)))	Certainly the artist recognized the scientist .	The artist recognized the scientist .	ex29099	constituent	ce_adverb	temp68
entailment	( ( Without ( a doubt ) ) ( ( ( the lawyer ) ( advised ( the secretary ) ) ) . ) )	( ( The lawyer ) ( ( advised ( the secretary ) ) . ) )	(ROOT (S (PP (IN Without) (NP (DT a) (NN doubt))) (S (NP (DT the) (NN lawyer)) (VP (VBD advised) (NP (DT the) (NN secretary)))) (. .)))	(ROOT (S (NP (DT The) (NN lawyer)) (VP (VBD advised) (NP (DT the) (NN secretary))) (. .)))	Without a doubt the lawyer advised the secretary .	The lawyer advised the secretary .	ex29100	constituent	ce_adverb	temp68
entailment	( Suddenly ( ( ( the athletes ) ( avoided ( the lawyer ) ) ) . ) )	( ( The athletes ) ( ( avoided ( the lawyer ) ) . ) )	(ROOT (S (ADVP (RB Suddenly)) (S (NP (DT the) (NNS athletes)) (VP (VBD avoided) (NP (DT the) (NN lawyer)))) (. .)))	(ROOT (S (NP (DT The) (NNS athletes)) (VP (VBD avoided) (NP (DT the) (NN lawyer))) (. .)))	Suddenly the athletes avoided the lawyer .	The athletes avoided the lawyer .	ex29101	constituent	ce_adverb	temp68
entailment	( Certainly ( ( ( the manager ) arrived ) . ) )	( ( The manager ) ( arrived . ) )	(ROOT (S (ADVP (RB Certainly)) (S (NP (DT the) (NN manager)) (VP (VBD arrived))) (. .)))	(ROOT (S (NP (DT The) (NN manager)) (VP (VBD arrived)) (. .)))	Certainly the manager arrived .	The manager arrived .	ex29102	constituent	ce_adverb	temp68
entailment	( Obviously ( ( ( the artists ) ( avoided ( the authors ) ) ) . ) )	( ( The artists ) ( ( avoided ( the authors ) ) . ) )	(ROOT (S (ADVP (RB Obviously)) (S (NP (DT the) (NNS artists)) (VP (VBD avoided) (NP (DT the) (NN authors)))) (. .)))	(ROOT (S (NP (DT The) (NNS artists)) (VP (VBD avoided) (NP (DT the) (NN authors))) (. .)))	Obviously the artists avoided the authors .	The artists avoided the authors .	ex29103	constituent	ce_adverb	temp68
entailment	( Certainly ( ( ( the artist ) ( contacted ( the judge ) ) ) . ) )	( ( The artist ) ( ( contacted ( the judge ) ) . ) )	(ROOT (S (ADVP (RB Certainly)) (S (NP (DT the) (NN artist)) (VP (VBD contacted) (NP (DT the) (NN judge)))) (. .)))	(ROOT (S (NP (DT The) (NN artist)) (VP (VBD contacted) (NP (DT the) (NN judge))) (. .)))	Certainly the artist contacted the judge .	The artist contacted the judge .	ex29104	constituent	ce_adverb	temp68
entailment	( Certainly ( ( ( the scientists ) ( supported ( the professor ) ) ) . ) )	( ( The scientists ) ( ( supported ( the professor ) ) . ) )	(ROOT (S (ADVP (RB Certainly)) (S (NP (DT the) (NNS scientists)) (VP (VBD supported) (NP (DT the) (NN professor)))) (. .)))	(ROOT (S (NP (DT The) (NNS scientists)) (VP (VBD supported) (NP (DT the) (NN professor))) (. .)))	Certainly the scientists supported the professor .	The scientists supported the professor .	ex29105	constituent	ce_adverb	temp68
entailment	( ( Without ( a doubt ) ) ( ( ( the author ) waited ) . ) )	( ( The author ) ( waited . ) )	(ROOT (S (PP (IN Without) (NP (DT a) (NN doubt))) (S (NP (DT the) (NN author)) (VP (VBD waited))) (. .)))	(ROOT (S (NP (DT The) (NN author)) (VP (VBD waited)) (. .)))	Without a doubt the author waited .	The author waited .	ex29106	constituent	ce_adverb	temp68
entailment	( ( Without ( a doubt ) ) ( ( ( the senators ) danced ) . ) )	( ( The senators ) ( danced . ) )	(ROOT (S (PP (IN Without) (NP (DT a) (NN doubt))) (S (NP (DT the) (NNS senators)) (VP (VBD danced))) (. .)))	(ROOT (S (NP (DT The) (NNS senators)) (VP (VBD danced)) (. .)))	Without a doubt the senators danced .	The senators danced .	ex29107	constituent	ce_adverb	temp68
entailment	( ( Without ( a doubt ) ) ( ( ( the secretaries ) ( supported ( the scientist ) ) ) . ) )	( ( The secretaries ) ( ( supported ( the scientist ) ) . ) )	(ROOT (S (PP (IN Without) (NP (DT a) (NN doubt))) (S (NP (DT the) (NNS secretaries)) (VP (VBD supported) (NP (DT the) (NN scientist)))) (. .)))	(ROOT (S (NP (DT The) (NNS secretaries)) (VP (VBD supported) (NP (DT the) (NN scientist))) (. .)))	Without a doubt the secretaries supported the scientist .	The secretaries supported the scientist .	ex29108	constituent	ce_adverb	temp68
entailment	( Certainly ( ( ( the professors ) ( encouraged ( the artists ) ) ) . ) )	( ( The professors ) ( ( encouraged ( the artists ) ) . ) )	(ROOT (S (ADVP (RB Certainly)) (S (NP (DT the) (NNS professors)) (VP (VBD encouraged) (NP (DT the) (NN artists)))) (. .)))	(ROOT (S (NP (DT The) (NNS professors)) (VP (VBD encouraged) (NP (DT the) (NN artists))) (. .)))	Certainly the professors encouraged the artists .	The professors encouraged the artists .	ex29109	constituent	ce_adverb	temp68
entailment	( Clearly ( ( ( the doctor ) ( advised ( the athletes ) ) ) . ) )	( ( The doctor ) ( ( advised ( the athletes ) ) . ) )	(ROOT (S (ADVP (RB Clearly)) (S (NP (DT the) (NN doctor)) (VP (VBD advised) (NP (DT the) (NN athletes)))) (. .)))	(ROOT (S (NP (DT The) (NN doctor)) (VP (VBD advised) (NP (DT the) (NN athletes))) (. .)))	Clearly the doctor advised the athletes .	The doctor advised the athletes .	ex29110	constituent	ce_adverb	temp68
entailment	( Obviously ( ( ( the professor ) danced ) . ) )	( ( The professor ) ( danced . ) )	(ROOT (S (ADVP (RB Obviously)) (S (NP (DT the) (NN professor)) (VP (VBD danced))) (. .)))	(ROOT (S (NP (DT The) (NN professor)) (VP (VBD danced)) (. .)))	Obviously the professor danced .	The professor danced .	ex29111	constituent	ce_adverb	temp68
entailment	( Certainly ( ( ( the senators ) ( saw ( the professor ) ) ) . ) )	( ( The senators ) ( ( saw ( the professor ) ) . ) )	(ROOT (S (ADVP (RB Certainly)) (S (NP (DT the) (NNS senators)) (VP (VBD saw) (NP (DT the) (NN professor)))) (. .)))	(ROOT (S (NP (DT The) (NNS senators)) (VP (VBD saw) (NP (DT the) (NN professor))) (. .)))	Certainly the senators saw the professor .	The senators saw the professor .	ex29112	constituent	ce_adverb	temp68
entailment	( Definitely ( ( ( the lawyer ) ( mentioned ( the authors ) ) ) . ) )	( ( The lawyer ) ( ( mentioned ( the authors ) ) . ) )	(ROOT (S (ADVP (RB Definitely)) (S (NP (DT the) (NN lawyer)) (VP (VBD mentioned) (NP (DT the) (NN authors)))) (. .)))	(ROOT (S (NP (DT The) (NN lawyer)) (VP (VBD mentioned) (NP (DT the) (NN authors))) (. .)))	Definitely the lawyer mentioned the authors .	The lawyer mentioned the authors .	ex29113	constituent	ce_adverb	temp68
entailment	( ( Of course ) ( ( ( the lawyer ) ( introduced ( the professor ) ) ) . ) )	( ( The lawyer ) ( ( introduced ( the professor ) ) . ) )	(ROOT (S (PP (IN Of) (NP (NN course))) (S (NP (DT the) (NN lawyer)) (VP (VBD introduced) (NP (DT the) (NN professor)))) (. .)))	(ROOT (S (NP (DT The) (NN lawyer)) (VP (VBD introduced) (NP (DT the) (NN professor))) (. .)))	Of course the lawyer introduced the professor .	The lawyer introduced the professor .	ex29114	constituent	ce_adverb	temp68
entailment	( Obviously ( ( ( the presidents ) ( admired ( the manager ) ) ) . ) )	( ( The presidents ) ( ( admired ( the manager ) ) . ) )	(ROOT (S (ADVP (RB Obviously)) (S (NP (DT the) (NNS presidents)) (VP (VBD admired) (NP (DT the) (NN manager)))) (. .)))	(ROOT (S (NP (DT The) (NNS presidents)) (VP (VBD admired) (NP (DT the) (NN manager))) (. .)))	Obviously the presidents admired the manager .	The presidents admired the manager .	ex29115	constituent	ce_adverb	temp68
entailment	( Obviously ( ( ( the professor ) ( called ( the artists ) ) ) . ) )	( ( The professor ) ( ( called ( the artists ) ) . ) )	(ROOT (S (ADVP (RB Obviously)) (S (NP (DT the) (NN professor)) (VP (VBD called) (NP (DT the) (NN artists)))) (. .)))	(ROOT (S (NP (DT The) (NN professor)) (VP (VBD called) (NP (DT the) (NN artists))) (. .)))	Obviously the professor called the artists .	The professor called the artists .	ex29116	constituent	ce_adverb	temp68
entailment	( Suddenly ( ( ( the scientist ) ( called ( the professors ) ) ) . ) )	( ( The scientist ) ( ( called ( the professors ) ) . ) )	(ROOT (S (ADVP (RB Suddenly)) (S (NP (DT the) (NN scientist)) (VP (VBD called) (NP (DT the) (NN professors)))) (. .)))	(ROOT (S (NP (DT The) (NN scientist)) (VP (VBD called) (NP (DT the) (NN professors))) (. .)))	Suddenly the scientist called the professors .	The scientist called the professors .	ex29117	constituent	ce_adverb	temp68
entailment	( Certainly ( ( ( the authors ) ( helped ( the scientists ) ) ) . ) )	( ( The authors ) ( ( helped ( the scientists ) ) . ) )	(ROOT (S (ADVP (RB Certainly)) (S (NP (DT the) (NNS authors)) (VP (VBD helped) (NP (DT the) (NN scientists)))) (. .)))	(ROOT (S (NP (DT The) (NNS authors)) (VP (VBD helped) (NP (DT the) (NN scientists))) (. .)))	Certainly the authors helped the scientists .	The authors helped the scientists .	ex29118	constituent	ce_adverb	temp68
entailment	( Certainly ( ( ( the president ) ( believed ( the student ) ) ) . ) )	( ( The president ) ( ( believed ( the student ) ) . ) )	(ROOT (S (ADVP (RB Certainly)) (S (NP (DT the) (NN president)) (VP (VBD believed) (NP (DT the) (NN student)))) (. .)))	(ROOT (S (NP (DT The) (NN president)) (VP (VBD believed) (NP (DT the) (NN student))) (. .)))	Certainly the president believed the student .	The president believed the student .	ex29119	constituent	ce_adverb	temp68
entailment	( Clearly ( ( ( the managers ) ( contacted ( the secretaries ) ) ) . ) )	( ( The managers ) ( ( contacted ( the secretaries ) ) . ) )	(ROOT (S (ADVP (RB Clearly)) (S (NP (DT the) (NNS managers)) (VP (VBD contacted) (NP (DT the) (NN secretaries)))) (. .)))	(ROOT (S (NP (DT The) (NNS managers)) (VP (VBD contacted) (NP (DT the) (NN secretaries))) (. .)))	Clearly the managers contacted the secretaries .	The managers contacted the secretaries .	ex29120	constituent	ce_adverb	temp68
entailment	( Clearly ( ( ( the manager ) resigned ) . ) )	( ( The manager ) ( resigned . ) )	(ROOT (S (ADVP (RB Clearly)) (S (NP (DT the) (NN manager)) (VP (VBD resigned))) (. .)))	(ROOT (S (NP (DT The) (NN manager)) (VP (VBD resigned)) (. .)))	Clearly the manager resigned .	The manager resigned .	ex29121	constituent	ce_adverb	temp68
entailment	( Suddenly ( ( ( the actors ) slept ) . ) )	( ( The actors ) ( slept . ) )	(ROOT (S (ADVP (RB Suddenly)) (S (NP (DT the) (NNS actors)) (VP (VBD slept))) (. .)))	(ROOT (S (NP (DT The) (NNS actors)) (VP (VBD slept)) (. .)))	Suddenly the actors slept .	The actors slept .	ex29122	constituent	ce_adverb	temp68
entailment	( Certainly ( ( ( the actors ) ( helped ( the secretaries ) ) ) . ) )	( ( The actors ) ( ( helped ( the secretaries ) ) . ) )	(ROOT (S (ADVP (RB Certainly)) (S (NP (DT the) (NNS actors)) (VP (VBD helped) (NP (DT the) (NN secretaries)))) (. .)))	(ROOT (S (NP (DT The) (NNS actors)) (VP (VBD helped) (NP (DT the) (NN secretaries))) (. .)))	Certainly the actors helped the secretaries .	The actors helped the secretaries .	ex29123	constituent	ce_adverb	temp68
entailment	( Certainly ( ( ( the managers ) ( encouraged ( the author ) ) ) . ) )	( ( The managers ) ( ( encouraged ( the author ) ) . ) )	(ROOT (S (ADVP (RB Certainly)) (S (NP (DT the) (NNS managers)) (VP (VBD encouraged) (NP (DT the) (NN author)))) (. .)))	(ROOT (S (NP (DT The) (NNS managers)) (VP (VBD encouraged) (NP (DT the) (NN author))) (. .)))	Certainly the managers encouraged the author .	The managers encouraged the author .	ex29124	constituent	ce_adverb	temp68
entailment	( Obviously ( ( ( the judges ) performed ) . ) )	( ( The judges ) ( performed . ) )	(ROOT (S (ADVP (RB Obviously)) (S (NP (DT the) (NNS judges)) (VP (VBD performed))) (. .)))	(ROOT (S (NP (DT The) (NNS judges)) (VP (VBD performed)) (. .)))	Obviously the judges performed .	The judges performed .	ex29125	constituent	ce_adverb	temp68
entailment	( Definitely ( ( ( the athletes ) ( saw ( the professors ) ) ) . ) )	( ( The athletes ) ( ( saw ( the professors ) ) . ) )	(ROOT (S (ADVP (RB Definitely)) (S (NP (DT the) (NNS athletes)) (VP (VBD saw) (NP (DT the) (NN professors)))) (. .)))	(ROOT (S (NP (DT The) (NNS athletes)) (VP (VBD saw) (NP (DT the) (NN professors))) (. .)))	Definitely the athletes saw the professors .	The athletes saw the professors .	ex29126	constituent	ce_adverb	temp68
entailment	( Suddenly ( ( ( the bankers ) slept ) . ) )	( ( The bankers ) ( slept . ) )	(ROOT (S (ADVP (RB Suddenly)) (S (NP (DT the) (NNS bankers)) (VP (VBD slept))) (. .)))	(ROOT (S (NP (DT The) (NNS bankers)) (VP (VBD slept)) (. .)))	Suddenly the bankers slept .	The bankers slept .	ex29127	constituent	ce_adverb	temp68
entailment	( Suddenly ( ( ( the athlete ) ( helped ( the bankers ) ) ) . ) )	( ( The athlete ) ( ( helped ( the bankers ) ) . ) )	(ROOT (S (ADVP (RB Suddenly)) (S (NP (DT the) (NN athlete)) (VP (VBD helped) (NP (DT the) (NN bankers)))) (. .)))	(ROOT (S (NP (DT The) (NN athlete)) (VP (VBD helped) (NP (DT the) (NN bankers))) (. .)))	Suddenly the athlete helped the bankers .	The athlete helped the bankers .	ex29128	constituent	ce_adverb	temp68
entailment	( ( Of course ) ( ( ( the students ) ( avoided ( the professors ) ) ) . ) )	( ( The students ) ( ( avoided ( the professors ) ) . ) )	(ROOT (S (PP (IN Of) (NP (NN course))) (S (NP (DT the) (NNS students)) (VP (VBD avoided) (NP (DT the) (NN professors)))) (. .)))	(ROOT (S (NP (DT The) (NNS students)) (VP (VBD avoided) (NP (DT the) (NN professors))) (. .)))	Of course the students avoided the professors .	The students avoided the professors .	ex29129	constituent	ce_adverb	temp68
entailment	( Obviously ( ( ( the bankers ) ( helped ( the senators ) ) ) . ) )	( ( The bankers ) ( ( helped ( the senators ) ) . ) )	(ROOT (S (ADVP (RB Obviously)) (S (NP (DT the) (NNS bankers)) (VP (VBD helped) (NP (DT the) (NN senators)))) (. .)))	(ROOT (S (NP (DT The) (NNS bankers)) (VP (VBD helped) (NP (DT the) (NN senators))) (. .)))	Obviously the bankers helped the senators .	The bankers helped the senators .	ex29130	constituent	ce_adverb	temp68
entailment	( Certainly ( ( ( the senator ) slept ) . ) )	( ( The senator ) ( slept . ) )	(ROOT (S (ADVP (RB Certainly)) (S (NP (DT the) (NN senator)) (VP (VBD slept))) (. .)))	(ROOT (S (NP (DT The) (NN senator)) (VP (VBD slept)) (. .)))	Certainly the senator slept .	The senator slept .	ex29131	constituent	ce_adverb	temp68
entailment	( Clearly ( ( ( the tourist ) ( admired ( the president ) ) ) . ) )	( ( The tourist ) ( ( admired ( the president ) ) . ) )	(ROOT (S (ADVP (RB Clearly)) (S (NP (DT the) (NN tourist)) (VP (VBD admired) (NP (DT the) (NN president)))) (. .)))	(ROOT (S (NP (DT The) (NN tourist)) (VP (VBD admired) (NP (DT the) (NN president))) (. .)))	Clearly the tourist admired the president .	The tourist admired the president .	ex29132	constituent	ce_adverb	temp68
entailment	( Clearly ( ( ( the professors ) ( avoided ( the actors ) ) ) . ) )	( ( The professors ) ( ( avoided ( the actors ) ) . ) )	(ROOT (S (ADVP (RB Clearly)) (S (NP (DT the) (NNS professors)) (VP (VBD avoided) (NP (DT the) (NN actors)))) (. .)))	(ROOT (S (NP (DT The) (NNS professors)) (VP (VBD avoided) (NP (DT the) (NN actors))) (. .)))	Clearly the professors avoided the actors .	The professors avoided the actors .	ex29133	constituent	ce_adverb	temp68
entailment	( ( Of course ) ( ( ( the senators ) ( recognized ( the doctor ) ) ) . ) )	( ( The senators ) ( ( recognized ( the doctor ) ) . ) )	(ROOT (S (PP (IN Of) (NP (NN course))) (S (NP (DT the) (NNS senators)) (VP (VBD recognized) (NP (DT the) (NN doctor)))) (. .)))	(ROOT (S (NP (DT The) (NNS senators)) (VP (VBD recognized) (NP (DT the) (NN doctor))) (. .)))	Of course the senators recognized the doctor .	The senators recognized the doctor .	ex29134	constituent	ce_adverb	temp68
entailment	( Clearly ( ( ( the athletes ) ( recognized ( the tourists ) ) ) . ) )	( ( The athletes ) ( ( recognized ( the tourists ) ) . ) )	(ROOT (S (ADVP (RB Clearly)) (S (NP (DT the) (NNS athletes)) (VP (VBD recognized) (NP (DT the) (NN tourists)))) (. .)))	(ROOT (S (NP (DT The) (NNS athletes)) (VP (VBD recognized) (NP (DT the) (NN tourists))) (. .)))	Clearly the athletes recognized the tourists .	The athletes recognized the tourists .	ex29135	constituent	ce_adverb	temp68
entailment	( Clearly ( ( ( the senators ) danced ) . ) )	( ( The senators ) ( danced . ) )	(ROOT (S (ADVP (RB Clearly)) (S (NP (DT the) (NNS senators)) (VP (VBD danced))) (. .)))	(ROOT (S (NP (DT The) (NNS senators)) (VP (VBD danced)) (. .)))	Clearly the senators danced .	The senators danced .	ex29136	constituent	ce_adverb	temp68
entailment	( Clearly ( ( ( the senators ) ( contacted ( the author ) ) ) . ) )	( ( The senators ) ( ( contacted ( the author ) ) . ) )	(ROOT (S (ADVP (RB Clearly)) (S (NP (DT the) (NNS senators)) (VP (VBD contacted) (NP (DT the) (NN author)))) (. .)))	(ROOT (S (NP (DT The) (NNS senators)) (VP (VBD contacted) (NP (DT the) (NN author))) (. .)))	Clearly the senators contacted the author .	The senators contacted the author .	ex29137	constituent	ce_adverb	temp68
entailment	( Definitely ( ( ( the judges ) arrived ) . ) )	( ( The judges ) ( arrived . ) )	(ROOT (S (ADVP (RB Definitely)) (S (NP (DT the) (NNS judges)) (VP (VBD arrived))) (. .)))	(ROOT (S (NP (DT The) (NNS judges)) (VP (VBD arrived)) (. .)))	Definitely the judges arrived .	The judges arrived .	ex29138	constituent	ce_adverb	temp68
entailment	( Clearly ( ( ( the senator ) ( helped ( the athlete ) ) ) . ) )	( ( The senator ) ( ( helped ( the athlete ) ) . ) )	(ROOT (S (ADVP (RB Clearly)) (S (NP (DT the) (NN senator)) (VP (VBD helped) (NP (DT the) (NN athlete)))) (. .)))	(ROOT (S (NP (DT The) (NN senator)) (VP (VBD helped) (NP (DT the) (NN athlete))) (. .)))	Clearly the senator helped the athlete .	The senator helped the athlete .	ex29139	constituent	ce_adverb	temp68
entailment	( Suddenly ( ( ( the artists ) slept ) . ) )	( ( The artists ) ( slept . ) )	(ROOT (S (ADVP (RB Suddenly)) (S (NP (DT the) (NNS artists)) (VP (VBD slept))) (. .)))	(ROOT (S (NP (DT The) (NNS artists)) (VP (VBD slept)) (. .)))	Suddenly the artists slept .	The artists slept .	ex29140	constituent	ce_adverb	temp68
entailment	( ( Of course ) ( ( ( the senator ) slept ) . ) )	( ( The senator ) ( slept . ) )	(ROOT (S (PP (IN Of) (NP (NN course))) (S (NP (DT the) (NN senator)) (VP (VBD slept))) (. .)))	(ROOT (S (NP (DT The) (NN senator)) (VP (VBD slept)) (. .)))	Of course the senator slept .	The senator slept .	ex29141	constituent	ce_adverb	temp68
entailment	( Definitely ( ( ( the managers ) slept ) . ) )	( ( The managers ) ( slept . ) )	(ROOT (S (ADVP (RB Definitely)) (S (NP (DT the) (NNS managers)) (VP (VBD slept))) (. .)))	(ROOT (S (NP (DT The) (NNS managers)) (VP (VBD slept)) (. .)))	Definitely the managers slept .	The managers slept .	ex29142	constituent	ce_adverb	temp68
entailment	( ( Of course ) ( ( ( the banker ) ( mentioned ( the tourists ) ) ) . ) )	( ( The banker ) ( ( mentioned ( the tourists ) ) . ) )	(ROOT (S (PP (IN Of) (NP (NN course))) (S (NP (DT the) (NN banker)) (VP (VBD mentioned) (NP (DT the) (NN tourists)))) (. .)))	(ROOT (S (NP (DT The) (NN banker)) (VP (VBD mentioned) (NP (DT the) (NN tourists))) (. .)))	Of course the banker mentioned the tourists .	The banker mentioned the tourists .	ex29143	constituent	ce_adverb	temp68
entailment	( Clearly ( ( ( the authors ) ( saw ( the tourists ) ) ) . ) )	( ( The authors ) ( ( saw ( the tourists ) ) . ) )	(ROOT (S (ADVP (RB Clearly)) (S (NP (DT the) (NNS authors)) (VP (VBD saw) (NP (DT the) (NN tourists)))) (. .)))	(ROOT (S (NP (DT The) (NNS authors)) (VP (VBD saw) (NP (DT the) (NN tourists))) (. .)))	Clearly the authors saw the tourists .	The authors saw the tourists .	ex29144	constituent	ce_adverb	temp68
entailment	( Clearly ( ( ( the doctors ) ( encouraged ( the lawyer ) ) ) . ) )	( ( The doctors ) ( ( encouraged ( the lawyer ) ) . ) )	(ROOT (S (ADVP (RB Clearly)) (S (NP (DT the) (NNS doctors)) (VP (VBD encouraged) (NP (DT the) (NN lawyer)))) (. .)))	(ROOT (S (NP (DT The) (NNS doctors)) (VP (VBD encouraged) (NP (DT the) (NN lawyer))) (. .)))	Clearly the doctors encouraged the lawyer .	The doctors encouraged the lawyer .	ex29145	constituent	ce_adverb	temp68
entailment	( Clearly ( ( ( the senators ) performed ) . ) )	( ( The senators ) ( performed . ) )	(ROOT (S (ADVP (RB Clearly)) (S (NP (DT the) (NNS senators)) (VP (VBD performed))) (. .)))	(ROOT (S (NP (DT The) (NNS senators)) (VP (VBD performed)) (. .)))	Clearly the senators performed .	The senators performed .	ex29146	constituent	ce_adverb	temp68
entailment	( Obviously ( ( ( the judges ) ( admired ( the scientist ) ) ) . ) )	( ( The judges ) ( ( admired ( the scientist ) ) . ) )	(ROOT (S (ADVP (RB Obviously)) (S (NP (DT the) (NNS judges)) (VP (VBD admired) (NP (DT the) (NN scientist)))) (. .)))	(ROOT (S (NP (DT The) (NNS judges)) (VP (VBD admired) (NP (DT the) (NN scientist))) (. .)))	Obviously the judges admired the scientist .	The judges admired the scientist .	ex29147	constituent	ce_adverb	temp68
entailment	( Certainly ( ( ( the scientists ) ( saw ( the senator ) ) ) . ) )	( ( The scientists ) ( ( saw ( the senator ) ) . ) )	(ROOT (S (ADVP (RB Certainly)) (S (NP (DT the) (NNS scientists)) (VP (VBD saw) (NP (DT the) (NN senator)))) (. .)))	(ROOT (S (NP (DT The) (NNS scientists)) (VP (VBD saw) (NP (DT the) (NN senator))) (. .)))	Certainly the scientists saw the senator .	The scientists saw the senator .	ex29148	constituent	ce_adverb	temp68
entailment	( ( Of course ) ( ( ( the actors ) ( recognized ( the doctors ) ) ) . ) )	( ( The actors ) ( ( recognized ( the doctors ) ) . ) )	(ROOT (S (PP (IN Of) (NP (NN course))) (S (NP (DT the) (NNS actors)) (VP (VBD recognized) (NP (DT the) (NN doctors)))) (. .)))	(ROOT (S (NP (DT The) (NNS actors)) (VP (VBD recognized) (NP (DT the) (NN doctors))) (. .)))	Of course the actors recognized the doctors .	The actors recognized the doctors .	ex29149	constituent	ce_adverb	temp68
entailment	( ( Of course ) ( ( ( the manager ) ( mentioned ( the judge ) ) ) . ) )	( ( The manager ) ( ( mentioned ( the judge ) ) . ) )	(ROOT (S (PP (IN Of) (NP (NN course))) (S (NP (DT the) (NN manager)) (VP (VBD mentioned) (NP (DT the) (NN judge)))) (. .)))	(ROOT (S (NP (DT The) (NN manager)) (VP (VBD mentioned) (NP (DT the) (NN judge))) (. .)))	Of course the manager mentioned the judge .	The manager mentioned the judge .	ex29150	constituent	ce_adverb	temp68
entailment	( Definitely ( ( ( the managers ) ( called ( the actors ) ) ) . ) )	( ( The managers ) ( ( called ( the actors ) ) . ) )	(ROOT (S (ADVP (RB Definitely)) (S (NP (DT the) (NNS managers)) (VP (VBD called) (NP (DT the) (NN actors)))) (. .)))	(ROOT (S (NP (DT The) (NNS managers)) (VP (VBD called) (NP (DT the) (NN actors))) (. .)))	Definitely the managers called the actors .	The managers called the actors .	ex29151	constituent	ce_adverb	temp68
entailment	( Certainly ( ( ( the scientists ) arrived ) . ) )	( ( The scientists ) ( arrived . ) )	(ROOT (S (ADVP (RB Certainly)) (S (NP (DT the) (NNS scientists)) (VP (VBD arrived))) (. .)))	(ROOT (S (NP (DT The) (NNS scientists)) (VP (VBD arrived)) (. .)))	Certainly the scientists arrived .	The scientists arrived .	ex29152	constituent	ce_adverb	temp68
entailment	( Clearly ( ( ( the doctor ) ( helped ( the professor ) ) ) . ) )	( ( The doctor ) ( ( helped ( the professor ) ) . ) )	(ROOT (S (ADVP (RB Clearly)) (S (NP (DT the) (NN doctor)) (VP (VBD helped) (NP (DT the) (NN professor)))) (. .)))	(ROOT (S (NP (DT The) (NN doctor)) (VP (VBD helped) (NP (DT the) (NN professor))) (. .)))	Clearly the doctor helped the professor .	The doctor helped the professor .	ex29153	constituent	ce_adverb	temp68
